INTERNAL_ID,EXTERNAL_ID,ID_PROJECT,CREATION_DATE,OS_IMPACTED,PLATEFORM_IMPACTED,SEVERITY,REPORTER_ID,ASSIGNEE_ID,FIXING_TIME,COMMENTS,REOPENNED,DUPLICATE_BY,FILES_IMPACTED,CHANGESET_REQUIRED,TYPE,DATASET_ID,VERSION,HUNKS,CHURNS
306673,bug_apache_BEEHIVE-1010,247,"2005-11-18 06:11:38",0,0,4,29482,32062,10,2,0,0,8,8,2,1,0,152,1776
306707,bug_apache_SM-220,105,"2005-11-28 04:29:11",0,0,2,27528,36289,484,3,0,0,3,3,2,1,0,21,42
306792,bug_apache_SHINDIG-231,87,"2008-05-05 23:13:36",0,0,1,27584,32079,73,5,0,0,2,2,2,1,0,12,40
306822,bug_apache_DIRAPI-192,161,"2014-05-19 19:07:38",0,0,2,27870,27870,2,3,0,0,7,7,2,1,0,196,2310
306825,bug_apache_PHOENIX-990,120,"2014-05-19 20:07:34",0,0,4,32980,28232,37,12,0,0,1,2,2,1,0,6,134
306837,bug_apache_DATAFU-49,368,"2014-05-20 20:00:55",0,0,2,33652,33652,0,4,0,0,4,5,2,1,0,31,216
306854,bug_apache_DRILL-785,51,"2014-05-20 04:15:22",0,0,5,29244,36328,72,5,0,0,2,2,2,1,0,10,16
306951,bug_apache_ODE-647,103,"2009-08-13 15:33:16",0,0,5,28138,36345,241,19,0,0,1,2,2,1,0,14,493
306962,bug_apache_CHUKWA-377,130,"2009-08-14 18:41:23",0,0,4,29569,27977,6,4,1,0,5,5,2,1,0,60,2315
306972,bug_apache_MIME4J-138,61,"2009-08-17 00:53:19",0,0,4,29394,29394,12,10,0,0,2,2,2,1,0,18,264
307010,bug_apache_IVY-1111,91,"2009-08-19 18:28:37",0,0,4,2398,36356,43,2,0,1,2,2,2,1,0,8,298
307045,bug_apache_AMQ-3905,77,"2012-06-29 14:36:08",0,0,2,27805,38353,65,4,0,0,2,2,2,1,0,6,18
307054,bug_apache_ACCUMULO-665,69,"2012-06-29 22:17:47",0,0,2,27926,27926,69,7,0,0,4,4,2,1,0,84,240
307122,bug_apache_AMQ-3036,77,"2010-11-15 10:21:39",0,0,4,27680,36357,93,2,0,0,2,2,2,1,0,14,162
307188,bug_apache_JDO-669,301,"2010-11-19 19:06:10",0,0,4,32055,37103,7,7,0,0,3,3,2,1,0,33,183
307208,bug_apache_CMIS-279,106,"2010-11-22 00:01:57",0,0,4,27755,39986,1,2,0,0,2,2,2,1,0,22,68
307212,bug_apache_CASSANDRA-1766,42,"2010-11-22 20:25:09",0,0,4,27727,27708,35,9,0,0,4,4,2,1,0,32,224
307226,bug_apache_PIVOT-837,133,"2012-01-26 16:35:21",0,0,2,28671,34358,25,12,1,0,1,2,2,1,0,9,58
307232,bug_apache_HADOOP-7997,50,"2012-01-26 22:28:25",0,0,4,29902,29902,12,14,0,0,2,2,2,1,0,8,40
307259,bug_apache_JCS-90,82,"2012-01-28 16:43:51",0,0,4,27579,39751,64,2,0,0,2,2,2,1,0,8,8
307260,bug_apache_JCS-91,82,"2012-01-28 17:20:05",0,0,4,27579,39751,287,4,0,0,6,6,2,1,0,114,618
307275,bug_apache_SANDBOX-374,360,"2012-01-30 22:29:07",0,0,4,29452,34613,0,2,0,0,2,2,2,1,0,14,124
307319,bug_apache_QPID-201,85,"2006-12-16 09:54:00",0,0,2,28097,28097,0,2,0,0,4,4,2,1,0,28,524
307346,bug_apache_HARMONY-2783,139,"2006-12-18 16:27:49",0,0,2,29637,34722,24,3,0,0,1,2,2,1,0,6,39
307367,bug_apache_HARMONY-2796,139,"2006-12-19 14:43:17",0,0,2,29637,34740,26,1,0,0,1,3,2,1,0,11,19
307370,bug_apache_HARMONY-2799,139,"2006-12-19 16:03:15",0,0,2,29637,34740,26,1,0,0,1,2,2,1,0,6,26
307372,bug_apache_WODEN-115,269,"2006-12-19 16:39:56",0,0,2,32796,32357,342,5,0,0,37,37,2,1,0,4144,148222
307388,bug_apache_AXIS2-1898,111,"2006-12-20 11:56:38",0,0,2,27517,28749,0,2,0,0,2,2,2,1,0,4,284
307425,bug_apache_ORCHESTRA-17,286,"2008-03-11 14:23:06",0,0,4,28337,36382,583,9,1,0,8,8,2,1,0,112,3472
307508,bug_apache_SM-1275,105,"2008-03-17 18:12:00",0,0,2,29170,29170,3,2,0,0,2,2,2,1,0,18,64
307514,bug_apache_LUCENE-1238,46,"2008-03-18 05:34:38",0,0,2,28907,28907,0,4,0,0,2,2,2,1,0,26,182
307556,bug_apache_WICKET-3573,88,"2011-03-29 13:37:58",0,0,4,27753,27753,6,5,0,0,6,6,2,1,0,42,882
307590,bug_apache_LUCY-140,216,"2011-04-01 01:24:01",0,0,2,28131,28131,33,1,0,0,2,2,2,1,0,12,56
307595,bug_apache_FOP-1918,124,"2011-04-01 11:36:03",0,0,0,27544,40008,372,7,0,0,6,6,2,1,0,90,1224
307621,bug_apache_FLUME-508,127,"2011-02-04 06:46:36",0,0,4,27786,27786,0,3,0,0,2,2,2,1,0,12,80
307658,bug_apache_WICKET-3436,88,"2011-02-08 16:19:59",0,0,2,27705,31468,2,5,0,0,1,2,2,1,0,6,18
307693,bug_apache_WICKET-3441,88,"2011-02-11 20:46:51",0,0,2,27548,27774,64,2,0,0,2,2,2,1,0,14,170
307837,bug_apache_PROTOCOLS-23,128,"2011-06-20 08:00:41",0,0,4,27724,36462,0,2,0,0,2,2,2,1,0,10,8
307946,bug_apache_LOGCXX-159,108,"2006-10-30 23:44:59",0,0,4,27767,36483,470,11,0,0,35,35,2,1,0,1225,5670
307991,bug_apache_HARMONY-2067,139,"2006-11-03 00:25:21",0,0,4,27517,30122,70,3,0,0,1,2,2,1,0,6,21
307993,bug_apache_SANDESHA2-40,151,"2006-11-03 13:28:47",0,0,4,27517,30126,20,1,0,0,2,2,2,1,0,16,44
307994,bug_apache_VELTOOLS-68,290,"2006-11-03 16:06:44",0,0,2,27517,28125,7,7,0,0,2,2,2,1,0,22,154
308086,bug_apache_AXIS2-4536,111,"2009-10-23 11:10:58",0,0,4,28865,32606,3,1,0,0,2,2,2,1,0,12,950
308094,bug_apache_STONEHENGE-105,305,"2009-10-24 07:18:16",0,0,4,27517,30615,181,10,0,0,1,3,2,1,0,8,16
308098,bug_apache_COMPRESS-87,225,"2009-10-24 22:28:02",0,0,4,27895,36508,5,4,0,1,6,6,2,1,0,24,606
308393,bug_apache_MAPREDUCE-1984,180,"2010-07-29 11:17:48",0,0,4,40012,40012,59,6,0,0,1,2,2,1,0,6,8
308463,bug_apache_CAMEL-5668,114,"2012-09-30 10:55:17",0,0,2,27593,27875,7,8,0,0,2,2,2,1,0,10,108
308475,bug_apache_WICKET-4796,88,"2012-10-01 17:20:05",0,0,1,27991,36588,1,2,0,0,2,2,2,1,0,10,20
308479,bug_apache_COMPRESS-205,225,"2012-10-01 19:53:42",0,0,2,27517,34221,117,4,0,0,3,3,2,1,0,18,60
308483,bug_apache_PROTON-43,55,"2012-10-01 21:28:12",0,0,6,28080,29080,73,0,0,0,4,4,2,1,0,24,920
308543,bug_apache_QPID-827,85,"2008-03-03 18:11:31",0,0,4,27517,29042,119,2,0,0,2,2,2,1,0,10,46
308581,bug_apache_ABDERA-131,136,"2008-03-06 17:59:10",0,0,4,27517,27707,0,2,0,0,2,2,2,1,0,10,46
308616,bug_apache_CLK-331,149,"2008-03-10 17:52:15",0,0,4,30342,36110,0,1,0,0,2,2,2,1,0,8,16
308623,bug_apache_AMQ-3625,77,"2011-12-07 18:47:36",0,0,2,27680,31782,21,2,0,0,10,10,2,1,0,60,1410
308626,bug_apache_ACCUMULO-209,69,"2011-12-07 21:12:53",0,0,4,28625,35884,1,8,0,0,0,2,2,1,0,11,76
308683,bug_apache_CLI-224,214,"2011-12-12 02:52:29",0,0,4,27517,36622,427,12,0,1,2,2,2,1,0,14,422
308688,bug_apache_UIMA-2307,175,"2011-12-12 00:50:32",0,0,4,32108,36624,344,6,1,0,2,2,2,1,0,8,134
308716,bug_apache_QPID-3680,85,"2011-12-13 14:39:59",0,0,4,27726,30226,0,2,0,0,2,2,2,1,0,16,292
308773,bug_apache_MAPREDUCE-2487,180,"2011-05-12 20:18:10",0,0,2,29093,36638,24,6,0,0,2,2,2,1,0,8,90
308798,bug_apache_LUCENE-3093,46,"2011-05-13 07:48:00",0,0,2,27981,36642,1,4,0,0,2,2,2,1,0,10,14
308801,bug_apache_SYNAPSE-767,93,"2011-05-13 10:00:32",0,0,5,27717,31318,213,2,0,0,2,2,2,1,0,8,24
308824,bug_apache_AMQ-3803,77,"2012-04-05 16:19:46",0,0,2,27517,36647,8,1,0,0,1,2,2,1,0,6,69
308838,bug_apache_CASSANDRA-4128,42,"2012-04-05 22:42:03",0,0,2,27761,27972,0,2,0,0,2,2,2,1,0,10,24
308872,bug_apache_IMAGING-40,208,"2012-04-09 09:44:51",0,0,2,27517,34223,2,1,0,0,2,2,2,1,0,10,12
309047,bug_apache_SQOOP-1112,170,"2013-06-30 19:07:48",0,0,4,27880,28103,3,6,0,0,2,2,2,1,0,12,36
309079,bug_apache_SOLR-4984,62,"2013-07-02 06:33:48",0,0,2,31014,29980,74,4,0,0,2,2,2,1,0,6,16
309104,bug_apache_HADOOP-9687,50,"2013-07-03 20:00:03",0,0,2,31143,31143,0,3,0,0,2,2,2,1,0,8,8
309156,bug_apache_NUTCH-1580,118,"2013-06-06 00:10:22",0,0,4,27517,36694,21,8,0,0,2,2,2,1,0,8,32
309282,bug_apache_FLUME-320,127,"2010-11-04 20:25:03",0,0,4,28219,27786,87,15,0,0,2,2,2,1,0,24,540
309289,bug_apache_OODT-57,90,"2010-11-04 23:19:44",0,0,2,27713,36716,8,3,0,0,2,2,2,1,0,8,226
309339,bug_apache_DRILL-978,51,"2014-06-13 02:07:37",0,0,2,27613,28238,3,1,0,0,2,2,2,1,0,8,32
309340,bug_apache_DRILL-979,51,"2014-06-13 02:13:26",0,0,4,27613,28271,38,2,0,0,16,16,2,1,0,272,1024
309545,bug_apache_STDCXX-955,194,"2008-06-04 01:49:29",0,0,4,28747,28747,3,3,0,0,2,2,2,1,0,24,226
309563,bug_apache_LUCENE-1299,46,"2008-06-05 17:01:14",0,0,2,29146,29146,0,2,0,0,2,2,2,1,0,10,18
309574,bug_apache_AMQ-1777,77,"2008-06-06 14:28:14",0,0,2,27515,37638,6,2,0,0,2,2,2,1,0,22,114
309601,bug_apache_QPID-1128,85,"2008-06-10 08:55:32",0,0,4,27553,27553,241,5,0,0,2,2,2,1,0,10,48
309628,bug_apache_PIVOT-887,133,"2013-01-02 21:14:51",0,0,2,29280,29280,1,6,0,0,2,2,2,1,0,8,16
309633,bug_apache_CMIS-616,106,"2013-01-03 01:09:22",0,0,2,28022,34511,0,1,0,0,2,2,2,1,0,8,20
309668,bug_apache_ARIES-997,97,"2013-01-04 18:14:21",0,0,4,28108,31470,3,2,0,0,2,2,2,1,0,18,136
309673,bug_apache_OPENJPA-2318,159,"2013-01-05 20:50:14",0,0,4,31824,40038,222,10,0,1,1,2,2,1,0,7,72
309708,bug_apache_COMPRESS-213,225,"2013-01-07 23:45:39",0,0,1,40042,40042,0,1,0,0,3,3,2,1,0,21,18
309754,bug_apache_SM-1757,105,"2009-01-07 04:57:06",0,0,4,27578,27524,4,2,0,0,1,3,2,1,0,24,255
309780,bug_apache_SMX4-188,40,"2009-01-09 15:34:31",0,0,4,5118,27593,1,1,0,0,2,2,2,1,0,6,1256
309790,bug_apache_COLLECTIONS-310,186,"2009-01-10 13:58:28",0,0,2,27517,40043,1567,17,0,0,2,2,2,1,0,34,1456
309866,bug_apache_OAK-1977,121,"2014-07-20 08:34:00",0,0,4,31557,36812,52,14,0,0,6,8,2,1,0,128,1050
309880,bug_apache_AMBARI-6546,44,"2014-07-21 00:51:43",0,0,4,29246,29246,0,1,0,0,4,4,2,1,0,24,224
309893,bug_apache_GORA-361,226,"2014-07-21 17:31:37",0,0,4,36817,36817,8,8,0,0,2,2,2,1,0,8,42
309937,bug_apache_AXIS2-1758,111,"2006-11-21 16:27:32",0,0,4,28048,29428,26,2,0,0,2,2,2,1,0,12,20
309950,bug_apache_HARMONY-2264,139,"2006-11-22 00:38:23",0,0,2,29029,29029,77,3,0,0,3,3,2,1,0,18,30
309984,bug_apache_TAPESTRY-1166,137,"2006-11-27 05:31:21",0,0,2,28410,33663,1,2,0,0,2,2,2,1,0,8,8
310051,bug_apache_OODT-444,90,"2012-04-18 20:24:54",0,0,4,31062,31062,12,4,0,0,11,11,2,1,0,66,6424
310060,bug_apache_RAMPART-363,150,"2012-04-19 07:10:16",0,0,4,27517,36846,0,3,0,0,2,2,2,1,0,42,74
310066,bug_apache_QPID-3962,85,"2012-04-19 14:56:29",0,0,1,28376,29080,0,1,0,0,5,5,2,1,0,35,25
310080,bug_apache_OODT-447,90,"2012-04-19 22:50:00",0,0,2,30892,30892,10,4,0,0,2,2,2,1,0,6,0
310205,bug_apache_TUSCANY-773,215,"2006-10-02 19:17:32",0,0,4,27737,29620,108,11,0,0,15,15,2,1,0,600,4935
310223,bug_apache_COMDEV-97,306,"2013-04-10 05:10:15",0,0,1,27517,28886,11,4,0,0,2,2,2,1,0,8,4
310294,bug_apache_WHIRR-716,129,"2013-04-12 20:13:58",0,0,4,27956,27956,0,6,0,1,2,2,2,1,0,8,8
310319,bug_apache_TAPESTRY-635,137,"2005-09-10 09:45:17",0,0,4,28410,36889,166,6,0,0,16,16,2,1,0,256,7056
310323,bug_apache_PB-7,204,"2005-09-11 19:40:41",0,0,6,29015,32740,620,14,0,0,3,3,2,1,0,6,132
310341,bug_apache_LOGCXX-100,108,"2005-09-15 14:23:26",0,0,4,27767,40050,50,1,0,0,1,3,2,1,0,24,131
310358,bug_apache_SB-6,348,"2005-09-21 19:45:19",0,0,4,29478,33041,219,3,0,0,116,116,2,1,0,75400,1031472
310380,bug_apache_GERONIMODEVTOOLS-14,107,"2005-09-29 03:47:39",0,0,2,28412,28439,105,1,0,0,2,2,2,1,0,12,32
310429,bug_apache_IVY-430,91,"2007-03-09 20:56:08",0,0,4,27519,28711,52,3,0,0,5,5,2,1,0,55,1240
310521,bug_apache_WICKET-2038,88,"2009-01-22 10:55:31",0,0,2,27558,30938,9,0,0,0,2,2,2,1,0,8,16
310534,bug_apache_SMXCOMP-28,213,"2009-01-23 11:08:50",0,0,5,5118,27524,108,4,0,0,5,5,2,1,0,20,1045
310536,bug_apache_AMQCPP-219,101,"2009-01-23 00:03:36",0,0,2,27680,30006,0,2,0,0,2,2,2,1,0,8,8
310638,bug_apache_AMBARI-4785,44,"2014-02-21 17:15:45",0,0,4,28249,28249,0,2,0,0,2,2,2,1,0,8,4
310657,bug_apache_AMBARI-4790,44,"2014-02-21 22:29:03",0,0,4,28325,28325,0,3,0,0,2,2,2,1,0,8,6
310675,bug_apache_KARAF-2780,67,"2014-02-22 00:03:03",0,0,4,27643,28107,1,3,0,0,2,2,2,1,0,8,70
310733,bug_apache_AXIS2-819,111,"2006-06-15 03:37:59",0,0,4,3247,27839,1,3,0,0,11,11,2,1,0,220,4004
310742,bug_apache_BATIK-648,140,"2006-06-17 15:06:03",0,0,0,28399,31711,27,3,0,0,2,2,2,1,0,36,84
310747,bug_apache_BATIK-649,140,"2006-06-19 21:12:46",0,0,0,28399,31711,218,3,0,0,10,10,2,1,0,1740,7580
310756,bug_apache_AMQ-765,77,"2006-06-21 01:09:17",0,0,4,27515,40098,601,13,1,0,9,9,2,1,0,261,9936
310835,bug_apache_CAMEL-5826,114,"2012-11-27 14:05:52",0,0,4,33362,36765,1,3,0,0,2,2,2,1,0,10,182
310888,bug_apache_LOG4J2-129,199,"2012-11-29 19:22:19",0,0,4,28245,28654,2,5,0,0,1,2,2,1,0,8,156
310908,bug_apache_MRUNIT-165,227,"2012-11-30 17:31:57",0,0,4,30251,40117,3,5,0,0,2,2,2,1,0,8,100
310968,bug_apache_HBASE-11391,52,"2014-06-20 23:23:50",0,0,4,27881,27881,4,9,0,0,2,2,2,1,0,8,4
311067,bug_apache_COMPRESS-236,225,"2013-08-02 11:31:14",0,0,4,27517,36962,6,2,0,0,3,3,2,1,0,27,87
311100,bug_apache_STRATOS-28,56,"2013-08-04 09:35:48",0,0,2,32129,32129,0,2,0,0,2,2,2,1,0,12,32
311143,bug_apache_AMQ-675,77,"2006-04-04 22:36:29",0,0,4,27718,31726,6,2,0,0,3,3,2,1,0,15,453
311201,bug_apache_JAMES-479,96,"2006-04-16 16:31:30",0,0,4,27517,27724,0,3,0,0,5,5,2,1,0,40,2010
311235,bug_apache_OPENEJB-1441,188,"2011-03-10 01:49:48",0,0,4,27517,5120,154,2,0,0,3,3,2,1,0,27,39
311264,bug_apache_SLING-2029,102,"2011-03-11 15:29:27",0,0,2,28647,28647,706,4,0,0,3,3,2,1,0,18,189
311363,bug_apache_XERCESC-690,104,"2002-10-22 17:13:21",0,0,0,27517,37039,535,6,0,0,2,2,2,1,0,16,1002
311474,bug_apache_WICKET-1152,88,"2007-11-12 17:07:22",0,0,4,28704,37079,171,5,0,0,4,4,2,1,0,24,376
311487,bug_apache_TUSCANY-1909,215,"2007-11-13 19:37:11",0,0,4,29440,29465,5,6,0,0,1,8,2,1,0,60,2211
311525,bug_apache_IMAP-245,110,"2011-01-15 10:44:58",0,0,4,27724,27771,0,3,0,0,2,2,2,1,0,8,12
311609,bug_apache_ARIES-549,97,"2011-01-21 03:23:17",0,0,4,30151,29701,3,11,0,0,1,2,2,1,0,6,33
311632,bug_apache_BATIK-473,140,"2004-04-29 08:09:17",0,0,0,28399,29009,201,4,0,0,6,6,2,1,0,24,186
311634,bug_apache_BATIK-475,140,"2004-04-30 02:04:52",0,0,0,28399,33916,200,1,0,0,2,2,2,1,0,4,10
311638,bug_apache_BATIK-476,140,"2004-05-05 15:53:12",0,0,0,28399,30576,195,3,0,0,1,2,2,1,0,4,6
311644,bug_apache_TAPESTRY-170,137,"2004-05-10 16:46:07",0,0,6,27517,30625,667,3,0,0,2,2,2,1,0,4,8
311645,bug_apache_BATIK-479,140,"2004-05-10 20:16:07",0,0,0,28399,34829,313,3,0,1,2,2,2,1,0,6,96
311689,bug_apache_HIVE-5628,53,"2013-10-23 20:11:04",0,0,4,28012,28012,1,8,0,0,4,4,2,1,0,24,1784
311690,bug_apache_FOP-2307,124,"2013-10-23 20:13:22",0,0,4,27517,37141,276,9,1,0,1,2,2,1,0,6,10
311693,bug_apache_LUCENE-5303,46,"2013-10-23 20:20:22",0,0,4,29222,29062,0,9,0,0,2,2,2,1,0,16,210
311700,bug_apache_JCLOUDS-356,196,"2013-10-23 22:39:42",0,0,4,27517,27802,48,6,0,0,5,5,2,1,0,50,1055
311822,bug_apache_AMQ-5304,77,"2014-08-01 13:24:49",0,0,4,29888,29888,10,4,0,0,2,2,2,1,0,8,28
311945,bug_apache_CAMEL-7102,114,"2014-01-02 02:02:28",0,0,4,27593,30722,1,3,0,0,3,3,2,1,0,15,60
312100,bug_apache_KARAF-1738,67,"2012-08-16 17:24:08",0,0,4,27643,30202,38,16,0,0,8,8,2,1,0,144,1136
312151,bug_apache_QPID-4238,85,"2012-08-20 18:27:21",0,0,4,27700,33092,13,8,0,0,3,4,2,1,0,21,91
312254,bug_apache_JELLY-109,346,"2004-04-06 22:57:48",0,0,2,27517,37234,204,3,0,0,2,2,2,1,0,6,30
312300,bug_apache_AXIS2-5489,111,"2013-02-15 08:35:25",0,0,6,30493,37249,239,13,0,0,2,2,2,1,0,6,12
312313,bug_apache_ACCUMULO-1071,69,"2013-02-15 17:59:38",0,0,2,37253,37253,33,22,0,1,6,6,2,1,0,168,3396
312350,bug_apache_FOP-2214,124,"2013-02-18 15:37:44",0,0,4,30635,28648,25,4,0,0,3,5,2,1,0,21,103
312392,bug_apache_AMQ-4159,77,"2012-11-03 22:40:25",0,0,5,27680,27772,40,8,1,0,2,2,2,1,0,10,56
312399,bug_apache_AMQ-4160,77,"2012-11-04 19:18:25",0,0,5,27680,27772,25,15,2,0,3,4,2,1,0,40,527
312507,bug_apache_HADOOP-5412,50,"2009-03-05 21:35:54",0,0,4,27729,27729,5,9,0,0,2,4,2,1,0,22,82
312508,bug_apache_TUSCANY-2906,215,"2009-03-05 22:33:48",0,0,2,29400,31365,117,15,1,0,1,2,2,1,0,16,127
312548,bug_apache_AMQ-2154,77,"2009-03-10 16:27:15",0,0,2,27527,29888,6,7,0,1,2,2,2,1,0,10,22
312560,bug_apache_SMXCOMP-476,213,"2009-03-11 10:48:05",0,0,4,5118,29420,9,7,0,0,0,4,2,1,0,24,492
312621,bug_apache_CAMEL-7141,114,"2014-01-17 17:20:36",0,0,4,27593,31536,87,3,1,0,2,2,2,1,0,14,40
312630,bug_apache_KARAF-2692,67,"2014-01-17 20:04:31",0,0,2,27643,31177,0,4,0,0,3,3,2,1,0,18,216
312721,bug_apache_ORCHESTRA-15,286,"2008-02-06 13:34:40",0,0,6,28337,37318,624,17,1,0,7,7,2,1,0,91,9121
312735,bug_apache_ABDERA-105,136,"2008-02-07 11:14:32",0,0,4,27517,30702,0,3,0,0,4,4,2,1,0,24,180
312739,bug_apache_LUCENE-1169,46,"2008-02-07 16:02:19",0,0,6,32722,37322,0,10,0,0,2,2,2,1,0,8,144
312760,bug_apache_LOGCXX-237,108,"2008-02-10 20:06:16",0,0,4,27767,35255,2,1,0,0,4,4,2,1,0,12,0
312865,bug_apache_ODE-646,103,"2009-08-07 20:23:36",0,0,2,29210,30207,0,2,0,0,2,2,2,1,0,8,78
312882,bug_apache_AXIS-2069,246,"2005-06-21 08:02:04",0,0,4,27517,33352,0,1,0,0,2,2,2,1,0,10,30
313004,bug_apache_WICKET-2172,88,"2009-03-16 21:08:06",0,0,2,27548,35392,27,2,0,0,2,2,2,1,0,8,30
313046,bug_apache_SHINDIG-987,87,"2009-03-19 17:25:08",0,0,4,27517,29576,51,3,0,0,2,2,2,1,0,20,112
313119,bug_apache_OODT-667,90,"2014-02-07 23:40:54",0,0,4,27713,27713,183,3,0,0,4,4,2,1,0,32,364
313130,bug_apache_KNOX-253,197,"2014-02-08 02:35:32",0,0,4,28227,28227,2,2,0,0,2,2,2,1,0,10,20
313245,bug_apache_SAMZA-293,81,"2014-06-17 06:10:27",0,0,2,27691,27691,21,3,0,0,2,2,2,1,0,10,8
313284,bug_apache_COLLECTIONS-220,186,"2006-08-07 14:53:14",0,0,2,27517,37410,2397,5,1,0,3,4,2,1,0,22,101
313330,bug_apache_COLLECTIONS-221,186,"2006-08-12 18:10:01",0,0,2,27517,37426,2392,4,1,0,13,13,2,1,0,156,1859
313342,bug_apache_TAPESTRY-1061,137,"2006-08-14 10:25:02",0,0,2,28410,30830,0,2,0,0,5,5,2,1,0,20,275
313384,bug_apache_WICKET-3287,88,"2010-12-28 09:38:26",0,0,4,27548,29429,0,2,0,0,3,3,2,1,0,9,0
313417,bug_apache_WICKET-3297,88,"2011-01-01 21:47:28",0,0,4,27705,29429,0,2,0,0,2,2,2,1,0,8,54
313422,bug_apache_WICKET-3301,88,"2011-01-02 15:38:15",0,0,4,27558,29429,6,1,0,0,3,3,2,1,0,21,66
313428,bug_apache_WICKET-3304,88,"2011-01-03 10:15:33",0,0,2,27558,27753,5,0,0,0,2,2,2,1,0,14,154
313430,bug_apache_AXIS2C-1521,141,"2011-01-03 21:31:05",0,0,4,28762,35398,238,3,0,0,2,2,2,1,0,6,16
313473,bug_apache_ABDERA-277,136,"2011-01-06 00:35:46",0,0,5,27517,37457,2,10,0,0,3,3,2,1,0,42,63
313513,bug_apache_CAMEL-5424,114,"2012-07-05 23:25:59",0,0,2,27875,37468,0,3,0,0,2,2,2,1,0,10,52
313609,bug_apache_XALANJ-1150,146,"2002-08-27 19:36:58",0,0,0,28513,37504,759,5,0,0,2,2,2,1,0,10,22
313687,bug_apache_CHUKWA-442,130,"2009-12-30 04:35:05",0,0,1,27977,27977,0,4,0,0,5,5,2,1,0,35,400
313742,bug_apache_COMPRESS-94,225,"2010-01-06 22:33:15",0,0,4,27895,37539,19,4,1,0,2,2,2,1,0,8,32
313781,bug_apache_COLLECTIONS-359,186,"2010-07-05 15:58:59",0,0,4,27517,37547,969,2,1,0,2,2,2,1,0,8,38
313786,bug_apache_QPID-2719,85,"2010-07-06 03:05:51",0,0,4,27856,27856,104,2,0,0,2,2,2,1,0,20,50
313793,bug_apache_WICKET-2935,88,"2010-07-06 14:29:34",0,0,4,27558,29742,49,7,0,0,2,2,2,1,0,8,130
313794,bug_apache_TUSCANY-3616,215,"2010-07-06 17:01:59",0,0,4,27594,27594,6,2,0,0,23,23,2,1,0,1702,21091
313809,bug_apache_AMQ-2813,77,"2010-07-07 18:16:30",0,0,2,27805,35420,60,6,1,0,2,2,2,1,0,8,28
313811,bug_apache_CASSANDRA-1259,42,"2010-07-07 23:44:50",0,0,2,27802,27802,1,2,0,0,2,2,2,1,0,6,0
313814,bug_apache_LOGCXX-366,108,"2010-07-08 07:27:38",0,0,6,27767,37554,1125,12,0,0,1,2,2,1,0,36,124
313861,bug_apache_TRINIDAD-1849,95,"2010-07-12 23:21:32",0,0,4,28945,28945,3,3,0,0,4,4,2,1,0,28,616
313866,bug_apache_FLEX-32848,92,"2010-07-13 04:43:57",0,0,2,1389,27712,1170,14,1,0,4,4,2,1,0,28,376
313901,bug_apache_XERCESC-1840,104,"2008-11-11 17:17:27",0,0,2,27744,40159,0,2,0,0,3,3,2,1,0,30,57
313906,bug_apache_WICKET-1931,88,"2008-11-12 10:54:13",0,0,4,27558,29209,14,1,0,0,4,4,2,1,0,36,276
313911,bug_apache_PIG-525,76,"2008-11-13 20:58:57",0,0,4,35254,35254,602,2,0,0,2,2,2,1,0,10,94
313954,bug_apache_SMX4-160,40,"2008-11-19 19:50:29",0,0,2,5118,29169,1,3,0,0,6,6,2,1,0,48,930
314023,bug_apache_CASSANDRA-4633,42,"2012-09-07 20:55:14",0,0,2,27684,27850,3,1,0,0,3,3,2,1,0,33,198
314037,bug_apache_CHUKWA-662,130,"2012-09-10 06:21:29",0,0,4,34269,34269,0,4,0,0,4,4,2,1,0,20,448
314048,bug_apache_DIGESTER-172,274,"2012-09-10 16:46:48",0,0,2,29452,30044,69,3,0,0,2,2,2,1,0,16,306
314086,bug_apache_CHUKWA-457,130,"2010-02-25 01:04:24",0,0,4,27977,27977,20,5,0,0,3,3,2,1,0,18,36
314136,bug_apache_PORTLETBRIDGE-126,89,"2010-03-02 11:23:01",0,0,4,27540,2492,93,2,0,0,2,2,2,1,0,12,70
314162,bug_apache_AXIS2C-1460,141,"2010-03-04 14:12:48",0,0,2,27517,37609,116,3,0,0,2,2,2,1,0,14,36
314189,bug_apache_ODE-885,103,"2010-08-22 10:13:30",0,0,2,27517,37613,1,3,0,0,2,2,2,1,0,8,8
314200,bug_apache_AMQNET-275,134,"2010-08-23 15:15:55",0,0,5,27680,37617,1,3,0,0,3,3,2,1,0,30,141
314214,bug_apache_HADOOP-6926,50,"2010-08-24 23:39:55",0,0,2,27709,27709,73,7,0,0,2,2,2,1,0,8,10
314265,bug_apache_WICKET-3024,88,"2010-08-28 13:56:44",0,0,4,27558,29466,3,3,1,0,1,2,2,1,0,10,19
314273,bug_apache_TRINIDAD-1898,95,"2010-08-30 10:55:01",0,0,4,27845,27845,144,5,1,0,8,10,2,1,0,88,2498
314310,bug_apache_OPENJPA-2409,159,"2013-07-11 09:11:36",0,0,4,27658,27683,99,6,0,0,4,4,2,1,0,48,356
314377,bug_apache_AXIS2C-1071,141,"2008-03-18 14:45:23",0,0,4,31908,30989,538,7,0,0,3,3,2,1,0,6,1176
314395,bug_apache_QPID-861,85,"2008-03-19 15:43:58",0,0,4,27517,28080,125,5,0,0,3,3,2,1,0,15,873
